city,state,lat,lng,countyName
POMPANO BEACH,FL,26.2428,-80.1312,BROWARD
TAMARAC,FL,26.2056,-80.2542,BROWARD
BUSHNELL,FL,28.6856,-82.116,SUMTER
ROCKLEDGE,FL,28.3201,-80.732,BREVARD
LAKE ALFRED,FL,28.1041,-81.7264,POLK
PONCE INLET,FL,29.0927,-80.9473,VOLUSIA
LANTANA,FL,26.5834,-80.0564,PALM BEACH
MERRITT ISLAND,FL,28.3146,-80.6713,BREVARD
WILTON MANORS,FL,26.159300000000002,-80.1395,BROWARD
SAFETY HARBOR,FL,28.008,-82.6964,PINELLAS
PALM BEACH,FL,26.6932,-80.0406,PALM BEACH
PALMETTO,FL,27.5251,-82.575,MANATEE
PALM HARBOR,FL,28.0847,-82.7481,PINELLAS
UNIVERSITY PARK,FL,25.7469,-80.3684,MIAMI-DADE
MULBERRY,FL,27.9058,-81.9872,POLK
TAVARES,FL,28.7921,-81.7353,LAKE
FLEMING ISLAND,FL,30.0988,-81.7124,CLAY
ALACHUA,FL,29.7778,-82.4831,ALACHUA
FORT WALTON BEACH,FL,30.4249,-86.6194,OKALOOSA
TITUSVILLE,FL,28.5727,-80.8193,BREVARD
HIALEAH GARDENS,FL,25.8878,-80.3569,MIAMI-DADE
ORMOND BEACH,FL,29.296,-81.1003,VOLUSIA
TRENTON,FL,29.6092,-82.8147,GILCHRIST
APOLLO BEACH,FL,27.7618,-82.4002,HILLSBOROUGH
INDIAN HARBOUR BEACH,FL,28.153,-80.5976,BREVARD
BOWLING GREEN,FL,27.638,-81.8244,HARDEE
ORANGE CITY,FL,28.9347,-81.2881,VOLUSIA
BABSON PARK,FL,27.8342,-81.5281,POLK
LUTZ,FL,28.1396,-82.4467,HILLSBOROUGH
EDGEWATER,FL,28.9594,-80.9407,VOLUSIA
POLK CITY,FL,28.1805,-81.8295,POLK
INTERLACHEN,FL,29.6203,-81.8965,PUTNAM
BRADENTON BEACH,FL,27.4649,-82.6957,MANATEE
ZOLFO SPRINGS,FL,27.4926,-81.7869,HARDEE
MARIANNA,FL,30.7943,-85.226,JACKSON
LYNN HAVEN,FL,30.2337,-85.637,BAY
SHALIMAR,FL,30.4433,-86.583,OKALOOSA
ARCHER,FL,29.54,-82.5186,ALACHUA
MARGATE,FL,26.2466,-80.2119,BROWARD
ORANGE PARK,FL,30.1706,-81.7041,CLAY
OSPREY,FL,27.1914,-82.48,SARASOTA
SEBASTIAN,FL,27.7882,-80.4813,INDIAN RIVER
PLANT CITY,FL,28.014,-82.1201,HILLSBOROUGH
TEQUESTA,FL,26.9618,-80.1011,PALM BEACH
STUART,FL,27.1958,-80.2438,MARTIN
SOUTH DAYTONA,FL,29.1656,-81.0056,VOLUSIA
WEST MELBOURNE,FL,28.0693,-80.6734,BREVARD
MIAMI SPRINGS,FL,25.8195,-80.2894,MIAMI-DADE
ODESSA,FL,28.182,-82.553,PASCO
DADE CITY,FL,28.3568,-82.1942,PASCO
APALACHICOLA,FL,29.7282,-84.994,FRANKLIN
OCOEE,FL,28.5787,-81.5338,ORANGE
KEY BISCAYNE,FL,25.6908,-80.1653,MIAMI-DADE
SORRENTO,FL,28.8087,-81.5631,LAKE
EAST PALATKA,FL,29.6502,-81.5998,PUTNAM
MIRAMAR BEACH,FL,30.3854,-86.3443,WALTON
PARKLAND,FL,26.3218,-80.2533,BROWARD
PALMETTO BAY,FL,25.622,-80.3221,MIAMI-DADE
PORT ST. JOE,FL,29.8267,-85.3069,GULF
MIMS,FL,28.6928,-80.8468,BREVARD
HOSFORD,FL,30.3944,-84.8034,LIBERTY
FERNANDINA BEACH,FL,30.6579,-81.4504,NASSAU
CALLAHAN,FL,30.5619,-81.832,NASSAU
WINDERMERE,FL,28.5035,-81.541,ORANGE
PANACEA,FL,30.0282,-84.3936,WAKULLA
FORT WHITE,FL,29.9224,-82.7135,COLUMBIA
LIGHTHOUSE POINT,FL,26.2785,-80.0891,BROWARD
LAKE CITY,FL,30.1901,-82.647,COLUMBIA
WESTVILLE,FL,30.7697,-85.8465,HOLMES
LIVE OAK,FL,30.2956,-82.9847,SUWANNEE
GIBSONTON,FL,27.826,-82.3761,HILLSBOROUGH
YULEE,FL,30.635,-81.5678,NASSAU
HAINES CITY,FL,28.11,-81.6157,POLK
DORAL,FL,25.8151,-80.3565,MIAMI-DADE
KEY COLONY BEACH,FL,24.7233,-81.0215,MONROE
CHULUOTA,FL,28.638,-81.1159,SEMINOLE
LAKE PANASOFFKEE,FL,28.7878,-82.1318,SUMTER
FREEPORT,FL,30.5039,-86.139,WALTON
NORTH MIAMI,FL,25.9007,-80.1686,MIAMI-DADE
CALLAWAY,FL,30.1348,-85.5568,BAY
BELLEVIEW,FL,29.0609,-82.0565,MARION
MICCO,FL,27.8683,-80.51,BREVARD
HASTINGS,FL,29.7144,-81.499,ST. JOHNS
UMATILLA,FL,28.9273,-81.6651,LAKE
FLAGLER BEACH,FL,29.4716,-81.1303,FLAGLER
YANKEETOWN,FL,29.0334,-82.7326,LEVY
BIG PINE KEY,FL,24.6892,-81.3676,MONROE
YEEHAW JUNCTION,FL,27.6993,-80.8871,OSCEOLA
MOUNT DORA,FL,28.8143,-81.6344,LAKE
SOUTHWEST RANCHES,FL,26.0476,-80.375,BROWARD
SAN ANTONIO,FL,28.3396,-82.2787,PASCO
TYNDALL AFB,FL,30.0856,-85.6075,BAY
GREEN COVE SPRINGS,FL,29.9904,-81.6807,CLAY
TAVERNIER,FL,25.0188,-80.5132,MONROE
DUCK KEY,FL,24.771,-80.9132,MONROE
JASPER,FL,30.5062,-82.954,HAMILTON
NORTH MIAMI BEACH,FL,25.9302,-80.166,MIAMI-DADE
JENNINGS,FL,30.596800000000002,-83.107,HAMILTON
NORTH FORT MYERS,FL,26.7243,-81.8491,LEE
MAITLAND,FL,28.6295,-81.3717,ORANGE
BARTOW,FL,27.8868,-81.8213,POLK
LONGBOAT KEY,FL,27.3926,-82.6341,MANATEE
WILLISTON,FL,29.3734,-82.4578,LEVY
LAKE PARK,FL,26.7998,-80.068,PALM BEACH
NOKOMIS,FL,27.1227,-82.437,SARASOTA
HALLANDALE BEACH,FL,25.9854,-80.1423,BROWARD
DAYTONA BEACH SHORES,FL,29.1723,-80.9808,VOLUSIA
CORAL GABLES,FL,25.7037,-80.2715,MIAMI-DADE
HUNTERS CREEK,FL,28.3611,-81.4357,ORANGE
FREDERICA,DE,39.008,-75.4667,KENT
BETHANY BEACH,DE,38.5391,-75.066,SUSSEX
MIDDLETOWN,DE,39.4453,-75.7166,NEW CASTLE
NEWARK,DE,39.6776,-75.7573,NEW CASTLE
LEWES,DE,38.7777,-75.1448,SUSSEX
MILLSBORO,DE,38.593,-75.3118,SUSSEX
WILMINGTON,DE,39.7415,-75.5413,NEW CASTLE
REHOBOTH BEACH,DE,38.7171,-75.0845,SUSSEX
BEAR,DE,39.6188,-75.6804,NEW CASTLE
SMYRNA,DE,39.2936,-75.6083,KENT
HARTLY,DE,39.1684,-75.7127,KENT
DOVER,DE,39.161,-75.5203,KENT
LAUREL,DE,38.5692,-75.5689,SUSSEX
SEAFORD,DE,38.6538,-75.611,SUSSEX
FELTON,DE,39.0127,-75.5764,KENT
MILFORD,DE,38.9091,-75.4224,SUSSEX
ELSMERE,DE,39.7385,-75.5946,NEW CASTLE
SELBYVILLE,DE,38.4631,-75.2115,SUSSEX
FENWICK ISLAND,DE,38.4604,-75.0542,SUSSEX
PIKE CREEK,DE,39.7485,-75.6953,NEW CASTLE
DELMAR,DE,38.465,-75.5552,SUSSEX
HARRINGTON,DE,38.9244,-75.5707,KENT
NORTH STAR,DE,39.755,-75.7331,NEW CASTLE
HOCKESSIN,DE,39.7837,-75.6815,NEW CASTLE
DEWEY BEACH,DE,38.6958,-75.0749,SUSSEX
TOWNSEND,DE,39.3968,-75.6945,NEW CASTLE
OCEAN VIEW,DE,38.5355,-75.0984,SUSSEX
NEW CASTLE,DE,39.6685,-75.5692,NEW CASTLE
CLAYTON,DE,39.2846,-75.6364,KENT
BRIDGEVILLE,DE,38.7251,-75.6029,SUSSEX
DAGSBORO,DE,38.5464,-75.2461,SUSSEX
CLAYMONT,DE,39.8032,-75.4606,NEW CASTLE
WASHINGTON,DC,38.9047,-77.0163,DISTRICT OF COLUMBIA
BRIDGEPORT,CT,41.1918,-73.1953,FAIRFIELD
TORRINGTON,CT,41.8349,-73.1281,LITCHFIELD
DERBY,CT,41.3265,-73.0833,NEW HAVEN
WINSTED,CT,41.9268,-73.0675,LITCHFIELD
DANBURY,CT,41.4016,-73.471,FAIRFIELD
NEW HAVEN,CT,41.3112,-72.9246,NEW HAVEN
WATERBURY,CT,41.5583,-73.0361,NEW HAVEN
NORWALK,CT,41.1144,-73.4215,FAIRFIELD
STAMFORD,CT,41.1035,-73.5583,FAIRFIELD
MILFORD,CT,41.2256,-73.0616,NEW HAVEN
STORRS,CT,41.8045,-72.2552,TOLLAND
HARTFORD,CT,41.7661,-72.6834,HARTFORD
NIANTIC,CT,41.3265,-72.1949,NEW LONDON
OAKVILLE,CT,41.5923,-73.0858,LITCHFIELD
MIDDLETOWN,CT,41.5476,-72.6549,MIDDLESEX
FALLS VILLAGE,CT,41.9576,-73.3562,LITCHFIELD
MYSTIC,CT,41.3573,-71.9548,NEW LONDON
STAFFORD SPRINGS,CT,41.9595,-72.3105,TOLLAND
BRISTOL,CT,41.6812,-72.9407,HARTFORD
WEST HAVEN,CT,41.2739,-72.9672,NEW HAVEN
JEWETT CITY,CT,41.607,-71.9807,NEW LONDON
MERIDEN,CT,41.5367,-72.7944,NEW HAVEN
SHELTON,CT,41.306,-73.1383,FAIRFIELD
WILLIMANTIC,CT,41.7153,-72.2173,WINDHAM
NAUGATUCK,CT,41.489,-73.0518,NEW HAVEN
NEW BRITAIN,CT,41.6758,-72.7862,HARTFORD
ANSONIA,CT,41.3443,-73.0689,NEW HAVEN
DANIELSON,CT,41.8086,-71.8854,WINDHAM
KENSINGTON,CT,41.6298,-72.7714,HARTFORD
NEW LONDON,CT,41.3502,-72.1023,NEW LONDON
NORWICH,CT,41.5495,-72.0882,NEW LONDON
ROCKVILLE,CT,41.8667,-72.4528,TOLLAND
PAWCATUCK,CT,41.3774,-71.8492,NEW LONDON
BROAD BROOK,CT,41.9097,-72.5426,HARTFORD
BALTIC,CT,41.614,-72.0866,NEW LONDON
COLLINSVILLE,CT,41.819,-72.922,HARTFORD
ARVADA,CO,39.8321,-105.1511,JEFFERSON
BRIGHTON,CO,39.9716,-104.7964,ADAMS
FLORENCE,CO,38.3836,-105.1114,FREMONT
LOUISVILLE,CO,39.9709,-105.1441,BOULDER
COLORADO SPRINGS,CO,38.8674,-104.7606,EL PASO
PUEBLO,CO,38.2705,-104.6112,PUEBLO
DENVER,CO,39.7621,-104.8759,DENVER
GRAND JUNCTION,CO,39.0876,-108.5673,MESA
FORT COLLINS,CO,40.5478,-105.0656,LARIMER
LOVELAND,CO,40.4166,-105.0623,LARIMER
MONTROSE,CO,38.469,-107.859,MONTROSE
WESTMINSTER,CO,39.8837,-105.0624,ADAMS
LONGMONT,CO,40.1686,-105.1005,BOULDER
BUENA VISTA,CO,38.832,-106.1386,CHAFFEE
COMMERCE CITY,CO,39.8642,-104.8434,ADAMS
AURORA,CO,39.7087,-104.7273,ADAMS
BOULDER,CO,40.0249,-105.2523,BOULDER
LITTLETON,CO,39.5915,-105.0188,ARAPAHOE
MORRISON,CO,39.643,-105.1936,JEFFERSON
GREELEY,CO,40.4151,-104.7706,WELD
BROOMFIELD,CO,39.9541,-105.0527,BROOMFIELD
LEADVILLE,CO,39.2473,-106.2934,LAKE
ALAMOSA,CO,37.4751,-105.8769,ALAMOSA
CENTENNIAL,CO,39.5926,-104.8674,ARAPAHOE
GRAND LAKE,CO,40.2503,-105.8231,GRAND
GOLDEN,CO,39.7406,-105.2118,JEFFERSON
DURANGO,CO,37.2659,-107.8782,LA PLATA
THORNTON,CO,39.9197,-104.9438,ADAMS
GLENWOOD SPRINGS,CO,39.5455,-107.3346,GARFIELD
PEYTON,CO,39.033,-104.4904,EL PASO
CRAIG,CO,40.517,-107.5555,MOFFAT
WELLINGTON,CO,40.7,-105.0054,LARIMER
ESTES PARK,CO,40.3699,-105.5216,LARIMER
RIDGWAY,CO,38.1573,-107.7545,OURAY
RIFLE,CO,39.5362,-107.7729,GARFIELD
FLEMING,CO,40.6821,-102.8396,LOGAN
EATON,CO,40.5256,-104.713,WELD
AVON,CO,39.6445,-106.5133,EAGLE
SEDALIA,CO,39.4396,-104.9699,DOUGLAS
EVERGREEN,CO,39.6349,-105.3356,JEFFERSON
DIVIDE,CO,38.945,-105.1619,TELLER
CRESTONE,CO,37.9946,-105.6962,SAGUACHE
PAGOSA SPRINGS,CO,37.2674,-107.0307,ARCHULETA
LAFAYETTE,CO,39.9949,-105.0997,BOULDER
EVANS,CO,40.366,-104.7389,WELD
IGNACIO,CO,37.1181,-107.6375,LA PLATA
BRECKENRIDGE,CO,39.4995,-106.0433,SUMMIT
NUNN,CO,40.7132,-104.7884,WELD
PARKER,CO,39.5084,-104.7753,DOUGLAS
SALIDA,CO,38.53,-105.9981,CHAFFEE
FLORISSANT,CO,38.9445,-105.2901,TELLER
WHEAT RIDGE,CO,39.7728,-105.1029,JEFFERSON
SILVERTHORNE,CO,39.656,-106.0867,SUMMIT
PALISADE,CO,39.1083,-108.3573,MESA
ERIE,CO,40.0403,-105.0398,BOULDER
CASTLE ROCK,CO,39.3763,-104.8535,DOUGLAS
HUGO,CO,39.1362,-103.4731,LINCOLN
WINDSOR,CO,40.4693,-104.9213,WELD
PARACHUTE,CO,39.4501,-108.0549,GARFIELD
ENGLEWOOD,CO,39.6468,-104.9942,ARAPAHOE
STEAMBOAT SPRINGS,CO,40.4777,-106.8243,ROUTT
FORT LUPTON,CO,40.0831,-104.8024,WELD
TRINIDAD,CO,37.175,-104.4908,LAS ANIMAS
LA JUNTA,CO,37.9792,-103.5473,OTERO
HOOPER,CO,37.746,-105.8777,ALAMOSA
FRUITA,CO,39.1549,-108.7307,MESA
FORT MORGAN,CO,40.2538,-103.7909,MORGAN
COLORADO CITY,CO,37.9365,-104.8459,PUEBLO
CALHAN,CO,39.0345,-104.2994,EL PASO
SNOWMASS VILLAGE,CO,39.2207,-106.9386,PITKIN
ASPEN,CO,39.195,-106.8369,PITKIN
MONUMENT,CO,39.0735,-104.8467,EL PASO
DOLORES,CO,37.4741,-108.4999,MONTEZUMA
NUCLA,CO,38.2668,-108.549,MONTROSE
CORTEZ,CO,37.3505,-108.5766,MONTEZUMA
DELTA,CO,38.756,-108.0772,DELTA
LARKSPUR,CO,39.2318,-104.892,DOUGLAS
NEDERLAND,CO,39.9633,-105.5071,BOULDER
MEAD,CO,40.2321,-104.9928,WELD
ALMA,CO,39.2861,-106.0676,PARK
ANTONITO,CO,37.0763,-106.0104,CONEJOS
HAYDEN,CO,40.4851,-107.2391,ROUTT
JOHNSTOWN,CO,40.3499,-104.9481,WELD
RYE,CO,37.9215,-104.9322,PUEBLO
MILLIKEN,CO,40.3115,-104.8561,WELD
WESTCLIFFE,CO,38.134,-105.4654,CUSTER
COAL CREEK,CO,39.9071,-105.3799,JEFFERSON
LYONS,CO,40.2231,-105.2692,BOULDER
VAIL,CO,39.6386,-106.3607,EAGLE
GUNNISON,CO,38.5455,-106.9225,GUNNISON
FOUNTAIN,CO,38.6886,-104.6829,EL PASO
BERTHOUD,CO,40.307,-105.0419,LARIMER
GUFFEY,CO,38.7591,-105.5024,PARK
HOTCHKISS,CO,38.799,-107.7136,DELTA
LIMON,CO,39.2653,-103.6855,LINCOLN
ELIZABETH,CO,39.36,-104.6071,ELBERT
CLIFTON,CO,39.0763,-108.4606,MESA
LA SALLE,CO,40.3484,-104.7063,WELD
MCCOY,CO,39.9143,-106.7258,EAGLE
MANITOU SPRINGS,CO,38.8576,-104.9128,EL PASO
CRIPPLE CREEK,CO,38.7466,-105.185,TELLER
FLAGLER,CO,39.2955,-103.0767,KIT CARSON
CRESTED BUTTE,CO,38.8675,-106.9772,GUNNISON
GEORGETOWN,CO,39.7181,-105.694,CLEAR CREEK
DILLON,CO,39.6213,-106.0392,SUMMIT
SPRINGFIELD,CO,37.4049,-102.6189,BACA
LA VETA,CO,37.5085,-105.0086,HUERFANO
CEDAREDGE,CO,38.8941,-107.9255,DELTA
VONA,CO,39.3023,-102.7435,KIT CARSON
EDWARDS,CO,39.6215,-106.6183,EAGLE
WALSENBURG,CO,37.6307,-104.7818,HUERFANO
NEW CASTLE,CO,39.5776,-107.5267,GARFIELD
TIMNATH,CO,40.5343,-104.962,LARIMER
STERLING,CO,40.6206,-103.1925,LOGAN
LAMAR,CO,38.0739,-102.6153,PROWERS
TOPANGA,CA,34.0964,-118.6053,LOS ANGELES
PLEASANTON,CA,37.6663,-121.8805,ALAMEDA
RIALTO,CA,34.1174,-117.3894,SAN BERNARDINO
HUNTINGTON BEACH,CA,33.696,-118.0025,ORANGE
MONTEREY,CA,36.5922,-121.8807,MONTEREY
ALTADENA,CA,34.1928,-118.1345,LOS ANGELES
SANTA ANA,CA,33.7366,-117.8819,ORANGE
SELMA,CA,36.5715,-119.6143,FRESNO
PORTERVILLE,CA,36.0644,-119.0338,TULARE
OCEANSIDE,CA,33.2247,-117.3083,SAN DIEGO
SANTA BARBARA,CA,34.4285,-119.7202,SANTA BARBARA
EUREKA,CA,40.7942,-124.1568,HUMBOLDT
LEMON GROVE,CA,32.7331,-117.0344,SAN DIEGO
THOUSAND OAKS,CA,34.1914,-118.8755,VENTURA
SANTA CLARITA,CA,34.4175,-118.4964,LOS ANGELES
CATHEDRAL CITY,CA,33.8363,-116.4642,RIVERSIDE
BURBANK,CA,34.1879,-118.3235,LOS ANGELES
NAPA,CA,38.2976,-122.3011,NAPA
ORLAND,CA,39.7461,-122.1856,GLENN
MODESTO,CA,37.6374,-121.0028,STANISLAUS
SAN DIEGO,CA,32.8312,-117.1225,SAN DIEGO
SAN JOSE,CA,37.3019,-121.8486,SANTA CLARA
SAN MATEO,CA,37.5521,-122.3122,SAN MATEO
CHESTER,CA,40.3017,-121.2339,PLUMAS
SANTA ROSA,CA,38.4458,-122.7067,SONOMA
SOUTH GATE,CA,33.9448,-118.1926,LOS ANGELES
PICO RIVERA,CA,33.9902,-118.0888,LOS ANGELES
ARCATA,CA,40.8615,-124.0757,HUMBOLDT
MANTECA,CA,37.7927,-121.2264,SAN JOAQUIN
PLACERVILLE,CA,38.7308,-120.7978,EL DORADO
ANAHEIM,CA,33.839,-117.8572,ORANGE
FALLBROOK,CA,33.3693,-117.2259,SAN DIEGO
CHULA VISTA,CA,32.6281,-117.0145,SAN DIEGO
SAN FRANCISCO,CA,37.7562,-122.443,SAN FRANCISCO
PINE GROVE,CA,38.4074,-120.6606,AMADOR
JENNER,CA,38.4511,-123.1203,SONOMA
ROSEVILLE,CA,38.7703,-121.3196,PLACER
ROSAMOND,CA,34.8658,-118.2154,KERN
LONG BEACH,CA,33.7981,-118.1675,LOS ANGELES
RIDGECREST,CA,35.6308,-117.6621,KERN
SUNNYVALE,CA,37.3836,-122.0256,SANTA CLARA
MONTAGUE,CA,41.7276,-122.5304,SISKIYOU
ALISO VIEJO,CA,33.5792,-117.7289,ORANGE
SANTEE,CA,32.8554,-116.9851,SAN DIEGO
SAN LEANDRO,CA,37.7071,-122.1601,ALAMEDA
SAN CLEMENTE,CA,33.4498,-117.6103,ORANGE
SAN RAFAEL,CA,37.9905,-122.5222,MARIN
FULLERTON,CA,33.8841,-117.9279,ORANGE
UKIAH,CA,39.1463,-123.2105,MENDOCINO
SAN JACINTO,CA,33.797,-116.9916,RIVERSIDE
ESCONDIDO,CA,33.1347,-117.0722,SAN DIEGO
NORWALK,CA,33.9069,-118.0829,LOS ANGELES
MADERA,CA,36.9631,-120.0782,MADERA
ROHNERT PARK,CA,38.348,-122.6964,SONOMA
VALLEY SPRINGS,CA,38.1837,-120.815,CALAVERAS
CALISTOGA,CA,38.5818,-122.5824,NAPA
MONTEBELLO,CA,34.0155,-118.1108,LOS ANGELES
POWAY,CA,32.9871,-117.0201,SAN DIEGO
ENCINITAS,CA,33.049,-117.2613,SAN DIEGO
TUSTIN,CA,33.7309,-117.8106,ORANGE
DESERT CENTER,CA,33.7378,-115.3666,RIVERSIDE
LOS ANGELES,CA,34.1139,-118.4068,LOS ANGELES
LAKE ELSINORE,CA,33.6847,-117.3344,RIVERSIDE
SANTA CLARA,CA,37.3645,-121.968,SANTA CLARA
ANDERSON,CA,40.4497,-122.295,SHASTA
GEYSERVILLE,CA,38.7173,-122.9034,SONOMA
DINUBA,CA,36.5453,-119.3987,TULARE
VISALIA,CA,36.3276,-119.3269,TULARE
STOCKTON,CA,37.9765,-121.3109,SAN JOAQUIN
CHINO HILLS,CA,33.9508,-117.7253,SAN BERNARDINO
CORONA,CA,33.8616,-117.5649,RIVERSIDE
PALMDALE,CA,34.5944,-118.1057,LOS ANGELES
FRESNO,CA,36.7831,-119.7941,FRESNO
JOSHUA TREE,CA,34.1236,-116.3128,SAN BERNARDINO
IRVINE,CA,33.6772,-117.7738,ORANGE
COSTA MESA,CA,33.6667,-117.9135,ORANGE
REDDING,CA,40.5698,-122.365,SHASTA
LA QUINTA,CA,33.6536,-116.2785,RIVERSIDE
CLOVIS,CA,36.8278,-119.6831,FRESNO
OAKLAND,CA,37.7903,-122.2165,ALAMEDA
VANDENBERG AFB,CA,34.7483,-120.5182,SANTA BARBARA
MOUNTAIN VIEW,CA,37.4,-122.0796,SANTA CLARA
FONTANA,CA,34.0968,-117.4599,SAN BERNARDINO
FOUNTAIN VALLEY,CA,33.7105,-117.9514,ORANGE
COVINA,CA,34.0903,-117.8817,LOS ANGELES
GARDEN GROVE,CA,33.7787,-117.9601,ORANGE
PASADENA,CA,34.1597,-118.139,LOS ANGELES
LANCASTER,CA,34.6935,-118.1753,LOS ANGELES
TEMPLETON,CA,35.556,-120.7182,SAN LUIS OBISPO
OXNARD,CA,34.1963,-119.1815,VENTURA
WESTLAKE VILLAGE,CA,34.1369,-118.822,LOS ANGELES
RICHMOND,CA,37.9477,-122.339,CONTRA COSTA
CARLSBAD,CA,33.1247,-117.2837,SAN DIEGO
RIVERSIDE,CA,33.9381,-117.3948,RIVERSIDE
OROVILLE,CA,39.4999,-121.5634,BUTTE
BOULDER CREEK,CA,37.1341,-122.1271,SANTA CRUZ
NEEDLES,CA,34.8164,-114.6189,SAN BERNARDINO
BOONVILLE,CA,39.0115,-123.374,MENDOCINO
SACRAMENTO,CA,38.5667,-121.4683,SACRAMENTO
REDLANDS,CA,34.0511,-117.1712,SAN BERNARDINO
SEAL BEACH,CA,33.7542,-118.0714,ORANGE
CAMPBELL,CA,37.2802,-121.9538,SANTA CLARA
CHICO,CA,39.7575,-121.8152,BUTTE
BAKERSFIELD,CA,35.3529,-119.0359,KERN
BLOOMINGTON,CA,34.0601,-117.4013,SAN BERNARDINO
BUENA PARK,CA,33.8572,-118.0046,ORANGE
SANTA MONICA,CA,34.0232,-118.4813,LOS ANGELES
MCKITTRICK,CA,35.2981,-119.6249,KERN
EL CENTRO,CA,32.7867,-115.5586,IMPERIAL
PETALUMA,CA,38.2423,-122.6267,SONOMA
FORTUNA,CA,40.5862,-124.1419,HUMBOLDT
YORBA LINDA,CA,33.889,-117.7714,ORANGE
VACAVILLE,CA,38.359,-121.968,SOLANO
YUCAIPA,CA,34.0336,-117.0429,SAN BERNARDINO
YUBA CITY,CA,39.1357,-121.6381,SUTTER
MORENO VALLEY,CA,33.9244,-117.2045,RIVERSIDE
SANTA MARIA,CA,34.9334,-120.4432,SANTA BARBARA
LOS ALAMOS,CA,34.7375,-120.2783,SANTA BARBARA
OAK VIEW,CA,34.399,-119.2976,VENTURA
DESERT HOT SPRINGS,CA,33.9551,-116.543,RIVERSIDE
WOODLAND,CA,38.6712,-121.75,YOLO
BISHOP,CA,37.3665,-118.3958,INYO
BARSTOW,CA,34.8661,-117.0472,SAN BERNARDINO
SAN GABRIEL,CA,34.0948,-118.099,LOS ANGELES
SANTA CRUZ,CA,36.9789,-122.0346,SANTA CRUZ
EL MONTE,CA,34.0739,-118.0291,LOS ANGELES
DUBLIN,CA,37.7161,-121.8963,ALAMEDA
PACIFICA,CA,37.6112,-122.4781,SAN MATEO
SHAFTER,CA,35.4794,-119.2013,KERN
MILPITAS,CA,37.4339,-121.8921,SANTA CLARA
WHITTIER,CA,33.9678,-118.0188,LOS ANGELES
ANTIOCH,CA,37.9789,-121.7958,CONTRA COSTA
HIGHLAND,CA,34.1113,-117.1654,SAN BERNARDINO
SAN MARCOS,CA,33.135,-117.1744,SAN DIEGO
DOWNEY,CA,33.9379,-118.1312,LOS ANGELES
NOVATO,CA,38.092,-122.5576,MARIN
THREE RIVERS,CA,36.4319,-118.8806,TULARE
RANCHO MIRAGE,CA,33.7634,-116.4271,RIVERSIDE
SIGNAL HILL,CA,33.8029,-118.1681,LOS ANGELES
MISSION VIEJO,CA,33.6095,-117.655,ORANGE
RANCHO SANTA MARGARITA,CA,33.6318,-117.5989,ORANGE
MARINA DEL REY,CA,33.9765,-118.4486,LOS ANGELES
CONCORD,CA,37.9722,-122.0016,CONTRA COSTA
BRIDGEPORT,CA,38.2562,-119.2123,MONO
TRACY,CA,37.7269,-121.4522,SAN JOAQUIN
TEMECULA,CA,33.4928,-117.1315,RIVERSIDE
MENIFEE,CA,33.6909,-117.1849,RIVERSIDE
KINGS BEACH,CA,39.249,-120.0201,PLACER
UPPER LAKE,CA,39.1653,-122.9052,LAKE
HESPERIA,CA,34.3975,-117.3147,SAN BERNARDINO
SONOMA,CA,38.2902,-122.4598,SONOMA
MERCED,CA,37.3057,-120.4778,MERCED
RANCHO CUCAMONGA,CA,34.1248,-117.5666,SAN BERNARDINO
SONORA,CA,37.9819,-120.3828,TUOLUMNE
HOLTVILLE,CA,32.813,-115.378,IMPERIAL
MANHATTAN BEACH,CA,33.8895,-118.3972,LOS ANGELES
VISTA,CA,33.1896,-117.2386,SAN DIEGO
LOMPOC,CA,34.6618,-120.4714,SANTA BARBARA
HEALDSBURG,CA,38.6229,-122.8651,SONOMA
SAN LUIS OBISPO,CA,35.2669,-120.6691,SAN LUIS OBISPO
COALINGA,CA,36.143,-120.3262,FRESNO
SAN BERNARDINO,CA,34.1417,-117.2946,SAN BERNARDINO
SIMI VALLEY,CA,34.2663,-118.749,VENTURA
LAGUNA HILLS,CA,33.592,-117.6992,ORANGE
HERMOSA BEACH,CA,33.8654,-118.3966,LOS ANGELES
SAN DIMAS,CA,34.1082,-117.809,LOS ANGELES
HURON,CA,36.2041,-120.0961,FRESNO
PENN VALLEY,CA,39.1954,-121.1942,NEVADA
SEBASTOPOL,CA,38.4001,-122.8276,SONOMA
AUBURN,CA,38.895,-121.0778,PLACER
AUBERRY,CA,37.0755,-119.4901,FRESNO
UPLAND,CA,34.1178,-117.6603,SAN BERNARDINO
LAKESIDE,CA,32.856,-116.904,SAN DIEGO
YUCCA VALLEY,CA,34.1234,-116.4216,SAN BERNARDINO
MARIPOSA,CA,37.4873,-119.9682,MARIPOSA
HAYWARD,CA,37.6328,-122.0772,ALAMEDA
HICKMAN,CA,37.6228,-120.7532,STANISLAUS
MONROVIA,CA,34.165,-117.9921,LOS ANGELES
LA MESA,CA,32.7703,-117.0204,SAN DIEGO
OJAI,CA,34.4487,-119.2469,VENTURA
WEAVERVILLE,CA,40.7488,-122.9274,TRINITY
SAN ANSELMO,CA,37.9821,-122.5699,MARIN
BREA,CA,33.9254,-117.8656,ORANGE
SALINAS,CA,36.6884,-121.6317,MONTEREY
JAMESTOWN,CA,37.9574,-120.411,TUOLUMNE
ALAMO,CA,37.8546,-122.013,CONTRA COSTA
